boolean,齿轮箱前轴承温度高,191
boolean,齿轮箱前轴承温度过高,192
boolean,齿轮箱后轴承温度高,193
boolean,齿轮箱后轴承温度过高,194
boolean,齿轮油温度高,195
boolean,齿轮油温度低,196
boolean,主轴承温度高,197
boolean,主轴承温度过高,198
boolean,发电机前轴承温度高,199
boolean,发电机前轴承温度过高,200
boolean,机舱温度过高,201
boolean,机舱温度高,202
boolean,机舱温度低,203
boolean,发电机后轴承温度高,204
boolean,发电机后轴承温度过高,205
boolean,发电机定子绕组温度2高,206
boolean,发电机定子绕组温度2过高,207
boolean,发电机定子绕组温度3高,208
boolean,发电机定子绕组温度3过高,209
boolean,齿轮箱散热风扇过载,211
boolean,齿轮箱加热器过载,212
boolean,齿轮油泵过载,213
boolean,齿轮油压力高,214
boolean,齿轮油压力低,215
boolean,齿轮油过滤器堵塞,216
boolean,齿轮油位过低,217
boolean,风速信号检测异常,220
boolean,风速1信号检测异常,221
boolean,风速2信号检测异常,222
boolean,发电机转速信号检测异常,223
boolean,齿轮箱转速信号检测异常,224
boolean,叶轮转速信号检测异常,225
boolean,振动传感器100通道1信号检测异常,226
boolean,振动传感器100通道2信号检测异常,227
boolean,振动传感器101通道1信号检测异常,228
boolean,振动传感器101通道2信号检测异常,229
boolean,风向信号检测异常,230
boolean,变流器测转矩信号检测异常,231
boolean,变流器测转速信号检测异常,232
boolean,环境温度信号检测异常,233
boolean,机舱温度信号检测异常,234
boolean,变流器环境温度信号检测异常,235
boolean,齿轮油泵压力信号检测异常,236
boolean,齿轮油入口压力信号检测异常,237
boolean,液压系统压力信号检测异常,238
boolean,主轴承温度信号检测异常,239
boolean,齿轮油温度信号检测异常,240
boolean,齿轮油入口温度信号检测异常,241
boolean,齿轮箱前轴承温度信号检测异常,242
boolean,齿轮箱后轴承温度信号检测异常,243
boolean,发电机前轴承温度信号检测异常,244
boolean,发电机后轴承温度信号检测异常,245
boolean,发电机定子温度1信号检测异常,246
boolean,发电机定子温度2信号检测异常,247
boolean,发电机定子温度3信号检测异常,248
boolean,温度采集板通信故障,256
boolean,电网电压跌落,257
boolean,看门狗动作,258
boolean,电网频率低持续,259
boolean,电网频率高报警,260
boolean,校验码错误,261
boolean,CF卡内剩余空间不足,262
boolean,桨叶2调桨过慢,263
boolean,桨叶3调桨过慢,264
boolean,桨叶2跟随故障,265
boolean,桨叶3跟随故障,266
boolean,发电机定转子接头过热,267
boolean,桨叶1编码器A故障报警,268
boolean,桨叶2编码器A故障报警,269
boolean,桨叶3编码器A故障报警,270
boolean,桨叶1编码器B故障报警,271
boolean,桨叶2编码器B故障报警,272
boolean,桨叶3编码器B故障报警,273
boolean,B编码器激活时间过长,274
boolean,右偏电机13,1001
boolean,左偏电机13,1002
boolean,右偏电机24,1003
boolean,左偏电机24,1004
boolean,偏航制动,1005
boolean,偏航制动阀9,1006
boolean,发电机风扇1,1007
boolean,发电机风扇23,1008
boolean,齿轮旁路过滤器,1009
boolean,齿轮油冷却风扇,1010
boolean,齿轮油泵,1011
boolean,齿轮箱加热,1012
boolean,变流器复位,1013
boolean,开始励磁,1014
boolean,主控正常,1015
boolean,加载请求,1016
boolean,快速顺桨,1017
boolean,旁路限位开关,1018
boolean,释放刹车,1019
boolean,延时释放刹车,1020
boolean,液压泵,1021
boolean,PLC看门狗,1022
boolean,风传感器加热,1023
boolean,断主断路器,1024
boolean,发电机加热,1026
boolean,主轴承润滑泵,1027
boolean,闸1释放反馈,1033
boolean,闸2释放反馈,1034
boolean,刹车,1035
boolean,发电机过滤器维护,1036
boolean,发电机碳刷磨损,1037
boolean,UPS报警,1038
boolean,偏航计数器A,1039
boolean,偏航计数器B,1040
boolean,CW纽缆反馈,1041
boolean,CCW纽缆反馈,1042
boolean,叶轮转速1,1043
boolean,叶轮转速2,1044
boolean,桨叶调整维护开关,1045
boolean,塔影,1046
boolean,机舱控制盒急停,1047
boolean,变流器急停,1048
boolean,变流器检测过速,1049
boolean,变流器正常,1050
boolean,变流器运行范围,1051
boolean,变流器准备就绪,1052
boolean,变流器故障,1053
boolean,并网反馈,1054
boolean,电网故障,1055
boolean,并网接触器跳开,1056
boolean,变桨系统故障,1057
boolean,电池电压正常,1058
boolean,限位开关,1059
boolean,减载请求,1060
boolean,振动,1061
boolean,变流器加热,1062
boolean,液压油位,1063
boolean,覆冰检测,1064
boolean,齿轮油压差过滤器,1065
boolean,齿轮油压差旁路过滤器,1066
boolean,齿轮油位,1067
boolean,叶轮过速,1068
boolean,齿轮箱过速,1069
boolean,机舱控制柜急停,1070
boolean,安全链,1071
boolean,发电机防雷反馈,1072
boolean,闸1磨损,1073
boolean,闸2磨损,1074
boolean,上电复位,1075
boolean,发电机绕组温度高,1076
boolean,低电压穿越,1077
boolean,电网电压低,1078
boolean,偏航电机13过载,1080
boolean,偏航电机24过载,1081
boolean,发电机风扇1过载,1082
boolean,发电机风扇23过载,1083
boolean,齿轮油散热风扇过载,1084
boolean,齿轮旁路过滤器过载,1085
boolean,齿轮油泵过载,1086
boolean,齿轮箱加热过载,1087
boolean,液压泵过载,1088
boolean,偏航制动过载,1089
boolean,轴承润滑泵过载,1092
boolean,发电机定转子接头过热,1093
boolean,软件版本,1100
boolean,自检,1101
boolean,通道2过载,1102
boolean,通道1过载,1103
boolean,通道2传感器故障,1104
boolean,通道1传感器故障,1105
boolean,通道2振动报警,1106
boolean,通道1振动报警,1107
boolean,软件版本,1108
