boolean,振动传感器100通道1振动过大,1873
boolean,振动传感器100通道2振动过大,1874
boolean,振动传感器101通道1振动过大,1875
boolean,振动传感器101通道2振动过大,1876
boolean,发电机定子绕组过热开关动作,1886
boolean,发电机定子绕组温度1高,1887
boolean,发电机定子绕组温度1过高,1888
boolean,环境温度高,1889
boolean,环境温度低,1890
boolean,齿轮箱前轴承温度高,1891
boolean,齿轮箱前轴承温度过高,1892
boolean,齿轮箱后轴承温度高,1893
boolean,齿轮箱后轴承温度过高,1894
boolean,齿轮油温度高,1895
boolean,齿轮油温度低,1896
boolean,主轴承温度高,1897
boolean,主轴承温度过高,1898
boolean,发电机前轴承温度高,1899
boolean,发电机前轴承温度过高,1900
boolean,机舱温度过高,1901
boolean,机舱温度高,1902
boolean,机舱温度低,1903
boolean,发电机后轴承温度高,1904
boolean,发电机后轴承温度过高,1905
boolean,发电机定子绕组温度2高,1906
boolean,发电机定子绕组温度2过高,1907
boolean,发电机定子绕组温度3高,1908
boolean,发电机定子绕组温度3过高,1909
boolean,齿轮箱散热风扇过载,1911
boolean,齿轮箱加热器过载,1912
boolean,齿轮油泵过载,1913
boolean,齿轮油压力高,1914
boolean,齿轮油压力低,1915
boolean,齿轮油过滤器堵塞,1916
boolean,齿轮油位过低,1917
boolean,风速信号检测异常,1920
boolean,风速1信号检测异常,1921
boolean,风速2信号检测异常,1922
boolean,发电机转速信号检测异常,1923
boolean,齿轮箱转速信号检测异常,1924
boolean,叶轮转速信号检测异常,1925
boolean,振动传感器100通道1信号检测异常,1926
boolean,振动传感器100通道2信号检测异常,1927
boolean,振动传感器101通道1信号检测异常,1928
boolean,振动传感器101通道2信号检测异常,1929
boolean,风向信号检测异常,1930
boolean,变流器测转矩信号检测异常,1931
boolean,变流器测转速信号检测异常,1932
boolean,环境温度信号检测异常,1933
boolean,机舱温度信号检测异常,1934
boolean,变流器环境温度信号检测异常,1935
boolean,齿轮油泵压力信号检测异常,1936
boolean,齿轮油入口压力信号检测异常,1937
boolean,液压系统压力信号检测异常,1938
boolean,主轴承温度信号检测异常,1939
boolean,齿轮油温度信号检测异常,1940
boolean,齿轮油入口温度信号检测异常,1941
boolean,齿轮箱前轴承温度信号检测异常,1942
boolean,齿轮箱后轴承温度信号检测异常,1943
boolean,发电机前轴承温度信号检测异常,1944
boolean,发电机后轴承温度信号检测异常,1945
boolean,发电机定子温度1信号检测异常,1946
boolean,发电机定子温度2信号检测异常,1947
boolean,发电机定子温度3信号检测异常,1948
boolean,温度采集板通信故障,1956
boolean,电网电压跌落,1957
boolean,看门狗动作,1958
boolean,电网频率低持续,1959
boolean,电网频率高报警,1960
boolean,校验码错误,1961
boolean,CF卡内剩余空间不足,1962
boolean,桨叶2调桨过慢,1963
boolean,桨叶3调桨过慢,1964
boolean,桨叶2跟随故障,1965
boolean,桨叶3跟随故障,1966
boolean,发电机定转子接头过热,1967
boolean,桨叶1编码器A故障报警,1968
boolean,桨叶2编码器A故障报警,1969
boolean,桨叶3编码器A故障报警,1970
boolean,桨叶1编码器B故障报警,1971
boolean,桨叶2编码器B故障报警,1972
boolean,桨叶3编码器B故障报警,1973
boolean,B编码器激活时间过长,1974
